url_path,views_total,views_unique
/antonioscalaunina/pyANTI-FASc,18,8
/antonioscalaunina/pyANTI-FASc/tree/main,9,4
/antonioscalaunina/pyANTI-FASc/tree/main/bin,7,4
/antonioscalaunina/pyANTI-FASc/tree/main/bin/utils,4,2
/antonioscalaunina/pyANTI-FASc/releases,3,2
/antonioscalaunina/pyANTI-FASc/tree/main/config_files,3,2
/antonioscalaunina/pyANTI-FASc/tree/main/config_files/Parameters,3,1
/antonioscalaunina/pyANTI-FASc/blob/main/config_files/Parameters/input.json,2,2
/antonioscalaunina/pyANTI-FASc/blob/main/Example2_Mediterranean.md,2,1
/antonioscalaunina/pyANTI-FASc/blob/main/bin/antifasc_main.ipynb,2,1
